time	V(n004)
1.212000361953966e-003	-7.333601e+000
1.212000483376903e-003	-7.333601e+000
1.212000633936578e-003	-7.333606e+000
1.212000834366765e-003	-7.333618e+000
1.212001105458003e-003	-7.333647e+000
1.212001304980156e-003	-7.333680e+000
1.212001478662321e-003	-7.333720e+000
1.212001666230092e-003	-7.333775e+000
1.212001864824690e-003	-7.333845e+000
1.212002011678771e-003	-7.333906e+000
1.212002169599384e-003	-7.333982e+000
1.212002332864095e-003	-7.334069e+000
1.212002471934791e-003	-7.334150e+000
1.212002568208278e-003	-7.334211e+000
1.212002687047194e-003	-7.334292e+000
1.212002924725026e-003	-7.334474e+000
1.212003400080689e-003	-7.334889e+000
1.212003878371260e-003	-7.335374e+000
1.212004468989889e-003	-7.336066e+000
1.212005072584196e-003	-7.336866e+000
1.212005868738012e-003	-7.338051e+000
1.212007060053234e-003	-7.340002e+000
1.212009442683679e-003	-7.343997e+000
1.212012516374086e-003	-7.348546e+000
1.212015245426044e-003	-7.351170e+000
1.212017808274324e-003	-7.351544e+000
1.212020398242452e-003	-7.349309e+000
1.212023118972740e-003	-7.343748e+000
1.212026532227858e-003	-7.332345e+000
1.212030406187816e-003	-7.313358e+000
1.212037853082397e-003	-7.262743e+000
1.212049945076673e-003	-7.157762e+000
1.212061798261001e-003	-7.035003e+000
1.212075013426851e-003	-6.881577e+000
1.212089163113287e-003	-6.706503e+000
1.212103616343523e-003	-6.520988e+000
1.212118462442556e-003	-6.326524e+000
1.212134138359413e-003	-6.118958e+000
1.212152548365784e-003	-5.873911e+000
1.212162858050177e-003	-5.736376e+000
1.212173384485198e-003	-5.595832e+000
1.212184910929561e-003	-5.441929e+000
1.212196866841031e-003	-5.282332e+000
1.212209371117930e-003	-5.115493e+000
1.212222524104109e-003	-4.940110e+000
1.212236253661416e-003	-4.757175e+000
1.212250636385359e-003	-4.565701e+000
1.212265862965252e-003	-4.363182e+000
1.212282734535372e-003	-4.139013e+000
1.212300081808709e-003	-3.908758e+000
1.212313553210586e-003	-3.730127e+000
1.212327384732751e-003	-3.546902e+000
1.212343531384168e-003	-3.333217e+000
1.212359489364777e-003	-3.122252e+000
1.212378015484817e-003	-2.877619e+000
1.212398196967981e-003	-2.611480e+000
1.212424620856146e-003	-2.263610e+000
1.212462604625562e-003	-1.764567e+000
1.212501893608301e-003	-1.253355e+000
1.212546434734232e-003	-6.936494e-001
1.212571127152414e-003	-4.159185e-001
1.212591905206400e-003	-2.267343e-001
1.212606050051466e-003	-1.318723e-001
1.212620581732411e-003	-6.512327e-002
1.212633418696290e-003	-2.565460e-002
1.212642325717359e-003	-7.993064e-003
1.212649301176187e-003	7.793609e-004
1.212656373042190e-003	6.296206e-003
1.212663616155177e-003	9.305578e-003
1.212672287854268e-003	1.037475e-002
1.212680906134926e-003	9.561507e-003
1.212689234326515e-003	7.506874e-003
1.212699229600238e-003	4.189143e-003
1.212708610549722e-003	7.802566e-004
1.212716627719597e-003	-2.081615e-003
1.212725407223553e-003	-4.931125e-003
1.212734170370841e-003	-7.321724e-003
1.212745802844808e-003	-9.731465e-003
1.212758381539816e-003	-1.143529e-002
1.212771131480598e-003	-1.227475e-002
1.212783043585489e-003	-1.234977e-002
1.212797129061796e-003	-1.178391e-002
1.212814503199865e-003	-1.055558e-002
1.212830665747500e-003	-9.161387e-003
1.212846775746623e-003	-7.733672e-003
1.212863987935685e-003	-6.332707e-003
1.212881458750705e-003	-5.124876e-003
1.212900470517627e-003	-4.078529e-003
1.212921081464220e-003	-3.211117e-003
1.212938899214266e-003	-2.652307e-003
1.212958653249320e-003	-2.194308e-003
1.212981276007175e-003	-1.793419e-003
1.213000000000000e-003	-1.520847e-003
1.213002752997325e-003	-1.488024e-003
1.213008258991977e-003	-1.424485e-003
1.213041294959882e-003	-1.101582e-003
1.213085342917089e-003	-7.732009e-004
1.213139915663620e-003	-4.788245e-004
1.213199178367503e-003	-2.757494e-004
1.213265545229892e-003	-1.470571e-004
1.213344030380744e-003	-6.837641e-005
1.213440132474910e-003	-2.295287e-005
1.213720006004136e-003	9.404334e-006
1.217474290860688e-003	1.087183e-005
1.221228575717240e-003	1.201296e-005
1.224982860573792e-003	1.282770e-005
1.228737145430344e-003	1.331607e-005
1.232491430286896e-003	1.347807e-005
1.236245715143448e-003	1.331369e-005
1.240000000000000e-003	1.282293e-005
1.240000000518420e-003	1.282293e-005
1.240000001555260e-003	1.282293e-005
1.240000003628940e-003	1.282293e-005
1.240000007776300e-003	1.282293e-005
1.240000010000000e-003	1.282293e-005
1.240000010134394e-003	1.282293e-005
1.240000010403182e-003	1.282293e-005
1.240000010940757e-003	1.282293e-005
1.240000012015908e-003	1.282293e-005
1.240000014166209e-003	1.282293e-005
1.240000018466812e-003	1.282293e-005
1.240000027068018e-003	1.282293e-005
1.240000040625664e-003	1.282295e-005
1.240000056033082e-003	1.282302e-005
1.240000072730997e-003	1.282322e-005
1.240000089393814e-003	1.282366e-005
1.240000099971120e-003	1.282415e-005
1.240000110772225e-003	1.282493e-005
1.240000120965870e-003	1.282599e-005
1.240000130608618e-003	1.282736e-005
1.240000140041290e-003	1.282915e-005
1.240000151088062e-003	1.283202e-005
1.240000168495840e-003	1.283821e-005
1.240000185731230e-003	1.284640e-005
1.240000201357171e-003	1.285587e-005
1.240000215930169e-003	1.286637e-005
1.240000228787911e-003	1.287664e-005
1.240000243522834e-003	1.288870e-005
1.240000258665110e-003	1.289944e-005
1.240000279786984e-003	1.290462e-005
1.240000310592568e-003	1.286090e-005
1.240000359310633e-003	1.259887e-005
1.240000408044663e-003	1.189321e-005
1.240000473010170e-003	1.009548e-005
1.240000510493706e-003	8.409415e-006
1.240000551829604e-003	5.785470e-006
1.240000581732665e-003	3.373069e-006
1.240000613914398e-003	8.475312e-008
1.240000678277865e-003	-8.627309e-006
1.240000807004799e-003	-3.259073e-005
1.240000972816590e-003	-7.490526e-005
1.240001146877718e-003	-1.346773e-004
1.240001361866406e-003	-2.309194e-004
1.240001619436362e-003	-3.773055e-004
1.240001919565286e-003	-5.908058e-004
1.240002278366694e-003	-9.068563e-004
1.240002716793888e-003	-1.383543e-003
1.240003292173012e-003	-2.151191e-003
1.240003953224496e-003	-3.229592e-003
1.240004778067471e-003	-4.874364e-003
1.240005850183722e-003	-7.497763e-003
1.240007350897013e-003	-1.194299e-002
1.240008754555561e-003	-1.690801e-002
1.240010414126166e-003	-2.375907e-002
1.240011950890150e-003	-3.100081e-002
1.240013790244453e-003	-4.072525e-002
1.240015490234334e-003	-5.067880e-002
1.240017591601032e-003	-6.434798e-002
1.240020930690425e-003	-8.880249e-002
1.240026706822813e-003	-1.372945e-001
1.240035799709859e-003	-2.249708e-001
1.240047864777144e-003	-3.559407e-001
1.240061329560089e-003	-5.152286e-001
1.240074496153436e-003	-6.798193e-001
1.240088903062690e-003	-8.657857e-001
1.240103050974137e-003	-1.051682e+000
1.240117968635762e-003	-1.249671e+000
1.240132794654002e-003	-1.447509e+000
1.240148917390764e-003	-1.663292e+000
1.240167752714809e-003	-1.915757e+000
1.240177578540646e-003	-2.047557e+000
1.240187905339032e-003	-2.186132e+000
1.240200064304971e-003	-2.349321e+000
1.240212062494645e-003	-2.510374e+000
1.240225172543589e-003	-2.686367e+000
1.240238187684165e-003	-2.861098e+000
1.240252126203673e-003	-3.048233e+000
1.240266064445898e-003	-3.235372e+000
1.240280917389480e-003	-3.434796e+000
1.240296432923885e-003	-3.643119e+000
1.240310049666929e-003	-3.825950e+000
1.240322123544725e-003	-3.988065e+000
1.240335338667451e-003	-4.165504e+000
1.240350604347577e-003	-4.370474e+000
1.240365510133424e-003	-4.570612e+000
1.240400241842409e-003	-5.036947e+000
1.240422550915186e-003	-5.336484e+000
1.240451115604402e-003	-5.719834e+000
1.240475543278630e-003	-6.045531e+000
1.240493145483991e-003	-6.270220e+000
1.240513639115868e-003	-6.500569e+000
1.240534902054578e-003	-6.691412e+000
1.240548659796169e-003	-6.779326e+000
1.240577778739684e-003	-6.869480e+000
1.240617856913546e-003	-6.883183e+000
1.240636123973874e-003	-6.869628e+000
1.240654391034202e-003	-6.858204e+000
1.240672658094530e-003	-6.848910e+000
1.240690925154859e-003	-6.841745e+000
1.240709192215187e-003	-6.836711e+000
1.240727459275515e-003	-6.833807e+000
1.240745726335844e-003	-6.833034e+000
1.240758457469476e-003	-6.833084e+000
1.240771188603108e-003	-6.833134e+000
1.240783919736741e-003	-6.833181e+000
1.240796650870373e-003	-6.833228e+000
1.240809382004005e-003	-6.833273e+000
1.240822113137637e-003	-6.833316e+000
1.240834844271270e-003	-6.833358e+000
1.240854048319490e-003	-6.833082e+000
1.240983523756544e-003	-6.829630e+000
1.241000000000000e-003	-6.829179e+000
1.241003645597136e-003	-6.829082e+000
1.241010936791407e-003	-6.828888e+000
1.241892116595048e-003	-6.805376e+000
1.242000000000000e-003	-6.802469e+000
1.242189850138139e-003	-6.797321e+000
1.243591301546976e-003	-6.758675e+000
1.244992752955814e-003	-6.718870e+000
1.246394204364651e-003	-6.677906e+000
1.247795655773488e-003	-6.635783e+000
1.249197107182325e-003	-6.592500e+000
1.250598558591163e-003	-6.548059e+000
1.252000010000000e-003	-6.502459e+000
1.252000010210394e-003	-6.502459e+000
1.252000010631182e-003	-6.502459e+000
1.252000011472759e-003	-6.502459e+000
1.252000013155911e-003	-6.502459e+000
1.252000016522216e-003	-6.502459e+000
1.252000020000000e-003	-6.502459e+000
1.252000020313235e-003	-6.502459e+000
1.252000020939703e-003	-6.502459e+000
1.252000022192639e-003	-6.502459e+000
1.252000024698512e-003	-6.502458e+000
1.252000029710257e-003	-6.502458e+000
1.252000039733747e-003	-6.502458e+000
1.252000059780728e-003	-6.502457e+000
1.252000069162821e-003	-6.502457e+000
1.252000076610923e-003	-6.502457e+000
1.252000084709844e-003	-6.502456e+000
1.252000100907684e-003	-6.502456e+000
1.252000131433741e-003	-6.502455e+000
1.252000172328066e-003	-6.502453e+000
1.252000254116716e-003	-6.502451e+000
1.252000344159830e-003	-6.502449e+000
1.252000475639595e-003	-6.502447e+000
1.252000614163965e-003	-6.502448e+000
1.252000810378619e-003	-6.502455e+000
1.252001067852713e-003	-6.502479e+000
1.252001265588085e-003	-6.502508e+000
1.252001441689190e-003	-6.502547e+000
1.252001602253635e-003	-6.502592e+000
1.252001771982160e-003	-6.502652e+000
1.252001933608340e-003	-6.502717e+000
1.252002026442068e-003	-6.502760e+000
1.252002153339887e-003	-6.502824e+000
1.252002201408705e-003	-6.502850e+000
1.252002283907190e-003	-6.502898e+000
1.252002448904160e-003	-6.503005e+000
1.252002778898101e-003	-6.503251e+000
1.252003214819097e-003	-6.503636e+000
1.252003681242726e-003	-6.504124e+000
1.252004186484223e-003	-6.504741e+000
1.252004788131380e-003	-6.505590e+000
1.252005546189207e-003	-6.506812e+000
1.252006518198252e-003	-6.508605e+000
1.252008462216341e-003	-6.512597e+000
1.252012350252520e-003	-6.520630e+000
1.252015773015768e-003	-6.526540e+000
1.252018690584556e-003	-6.529458e+000
1.252021461155216e-003	-6.529485e+000
1.252024261266975e-003	-6.526262e+000
1.252027452719612e-003	-6.518408e+000
1.252031276982292e-003	-6.503484e+000
1.252036124167317e-003	-6.476070e+000
1.252045818537366e-003	-6.402984e+000
1.252056781667702e-003	-6.300434e+000
1.252070880190855e-003	-6.146861e+000
1.252084593098975e-003	-5.983354e+000
1.252099408316047e-003	-5.797092e+000
1.252113633579508e-003	-5.613174e+000
1.252129228628094e-003	-5.408448e+000
1.252145916526963e-003	-5.187718e+000
1.252158873152632e-003	-5.015734e+000
1.252169046104905e-003	-4.880500e+000
1.252181393872004e-003	-4.716291e+000
1.252192783358189e-003	-4.564837e+000
1.252205908471591e-003	-4.390365e+000
1.252218575021620e-003	-4.222084e+000
1.252232925606279e-003	-4.031565e+000
1.252247074387801e-003	-3.843882e+000
1.252262997222460e-003	-3.632864e+000
1.252279866904901e-003	-3.409547e+000
1.252302843501039e-003	-3.105731e+000
1.252317310978497e-003	-2.914640e+000
1.252330759758813e-003	-2.737198e+000
1.252346900825396e-003	-2.524443e+000
1.252362601769086e-003	-2.317707e+000
1.252381564647531e-003	-2.068310e+000
1.252401861351887e-003	-1.801731e+000
1.252429341618781e-003	-1.441624e+000
1.252470200649541e-003	-9.107549e-001
1.252492481802401e-003	-6.359531e-001
1.252515615049910e-003	-3.905815e-001
1.252539734239880e-003	-1.928437e-001
1.252554602293043e-003	-1.092324e-001
1.252569794572647e-003	-5.505612e-002
1.252580446896210e-003	-3.062595e-002
1.252588362949090e-003	-1.925727e-002
1.252595366931065e-003	-1.281790e-002
1.252601653956093e-003	-9.182004e-003
1.252607232132918e-003	-7.316849e-003
1.252612398014036e-003	-6.510238e-003
1.252617565826401e-003	-6.394453e-003
1.252623123375606e-003	-6.842528e-003
1.252629229042332e-003	-7.817647e-003
1.252636443847841e-003	-9.369695e-003
1.252644931200942e-003	-1.143506e-002
1.252654913129894e-003	-1.385823e-002
1.252664807790427e-003	-1.598274e-002
1.252675509854116e-003	-1.777432e-002
1.252685872155078e-003	-1.893528e-002
1.252695316363057e-003	-1.946225e-002
1.252705273909616e-003	-1.951109e-002
1.252715255862516e-003	-1.909658e-002
1.252730177126523e-003	-1.786126e-002
1.252750563979096e-003	-1.558869e-002
1.252768731564535e-003	-1.332496e-002
1.252786459348199e-003	-1.116467e-002
1.252806322254998e-003	-9.016283e-003
1.252825589608620e-003	-7.292636e-003
1.252847481230383e-003	-5.765966e-003
1.252871420651715e-003	-4.494049e-003
1.252889748500827e-003	-3.751364e-003
1.252906284486534e-003	-3.227629e-003
1.252924289223903e-003	-2.763982e-003
1.252945771653677e-003	-2.312552e-003
1.252975673259184e-003	-1.798596e-003
1.253000000000000e-003	-1.441744e-003
1.253003830199641e-003	-1.395711e-003
1.253011490598924e-003	-1.307521e-003
1.253026811397490e-003	-1.148816e-003
1.253057452994621e-003	-8.891463e-004
1.253109657042639e-003	-5.643655e-004
1.253166397682732e-003	-3.350170e-004
1.253232210446932e-003	-1.812778e-004
1.253304435857847e-003	-9.007090e-005
1.253395420526716e-003	-3.372981e-005
1.253505044849747e-003	-4.622574e-006
1.253894235303053e-003	4.297092e-006
1.254283425756358e-003	1.111961e-005
1.254672616209663e-003	1.584499e-005
1.255061806662968e-003	1.847322e-005
1.255450997116273e-003	1.900431e-005
1.255840187569578e-003	1.743825e-005
1.256229378022883e-003	1.377505e-005
1.258476609744553e-003	1.377835e-005
1.260723841466222e-003	1.378151e-005
1.262971073187892e-003	1.378452e-005
1.265218304909561e-003	1.378740e-005
1.267465536631231e-003	1.379013e-005
1.269712768352901e-003	1.379272e-005
1.271960000074570e-003	1.379517e-005
1.272458288641688e-003	1.379568e-005
1.272956577208807e-003	1.379619e-005
1.273454865775925e-003	1.379669e-005
1.273953154343043e-003	1.379718e-005
1.274451442910162e-003	1.379766e-005
1.274949731477280e-003	1.379813e-005
1.275448020044398e-003	1.379859e-005
1.275894650319028e-003	1.379899e-005
1.276341280593658e-003	1.379939e-005
1.276787910868288e-003	1.379978e-005
1.277234541142918e-003	1.380017e-005
1.277681171417548e-003	1.380054e-005
1.278127801692178e-003	1.380090e-005
1.278574431966808e-003	1.380126e-005
1.280000000000000e-003	1.380235e-005
1.280000000518420e-003	1.380235e-005
1.280000001555260e-003	1.380235e-005
1.280000003628940e-003	1.380235e-005
1.280000007776300e-003	1.380235e-005
1.280000010000000e-003	1.380235e-005
1.280000010134394e-003	1.380235e-005
1.280000010403182e-003	1.380235e-005
1.280000010940757e-003	1.380235e-005
1.280000012015908e-003	1.380235e-005
1.280000014166209e-003	1.380235e-005
1.280000018466812e-003	1.380235e-005
1.280000027068018e-003	1.380235e-005
1.280000040416314e-003	1.380237e-005
1.280000055555484e-003	1.380243e-005
1.280000071926858e-003	1.380265e-005
1.280000090379058e-003	1.380329e-005
1.280000113323893e-003	1.380490e-005
1.280000126278550e-003	1.380645e-005
1.280000138539816e-003	1.380870e-005
1.280000150668159e-003	1.381174e-005
1.280000160496532e-003	1.381496e-005
1.280000171116904e-003	1.381969e-005
1.280000192357650e-003	1.383258e-005
1.280000212415453e-003	1.384894e-005
1.280000229828906e-003	1.386744e-005
1.280000246866413e-003	1.388947e-005
1.280000263565415e-003	1.391408e-005
1.280000281584634e-003	1.394219e-005
1.280000299829683e-003	1.396786e-005
1.280000327363153e-003	1.398095e-005
1.280000372117185e-003	1.388644e-005
1.280000420124541e-003	1.357663e-005
1.280000447178677e-003	1.322722e-005
1.280000475820047e-003	1.262225e-005
1.280000509355259e-003	1.157389e-005
1.280000549355636e-003	9.609601e-006
1.280000629356391e-003	3.590162e-006
1.280000708272643e-003	-5.008225e-006
1.280000783199367e-003	-1.606067e-005
1.280000850772388e-003	-2.887709e-005
1.280000954268405e-003	-5.457642e-005
1.280001161260440e-003	-1.221829e-004
1.280001390445450e-003	-2.191610e-004
1.280001602919253e-003	-3.354943e-004
1.280001930241722e-003	-5.603443e-004
1.280002264471164e-003	-8.463857e-004
1.280002742766604e-003	-1.354305e-003
1.280003274408999e-003	-2.046745e-003
1.280003914739605e-003	-3.064487e-003
1.280004679811108e-003	-4.546701e-003
1.280005753934400e-003	-7.081291e-003
1.280007052072763e-003	-1.078164e-002
1.280008483791182e-003	-1.562474e-002
1.280009855616512e-003	-2.101190e-002
1.280011327122435e-003	-2.756532e-002
1.280012742444218e-003	-3.459011e-002
1.280014333499308e-003	-4.338614e-002
1.280016822830937e-003	-5.887793e-002
1.280020755175541e-003	-8.702965e-002
1.280027345842044e-003	-1.426712e-001
1.280039464599740e-003	-2.620867e-001
1.280053308134261e-003	-4.157560e-001
1.280066598571472e-003	-5.757892e-001
1.280080680345104e-003	-7.533921e-001
1.280095031891209e-003	-9.389971e-001
1.280109842580884e-003	-1.133248e+000
1.280124724626002e-003	-1.329928e+000
1.280140322299834e-003	-1.536920e+000
