time	V(vin)	V(vout)	V(n004)
1.157593142869928e-003	-4.270581e-001	9.583014e-001	1.019625e-005
1.157994285724940e-003	-4.082207e-001	9.540224e-001	1.020066e-005
1.158395428579952e-003	-3.893779e-001	9.497298e-001	1.020507e-005
1.158796571434964e-003	-3.705297e-001	9.454236e-001	1.020950e-005
1.159197714289976e-003	-3.516761e-001	9.411038e-001	1.021395e-005
1.159598857144988e-003	-3.328171e-001	9.367703e-001	1.021840e-005
1.160000000000000e-003	-3.139526e-001	9.324232e-001	1.022287e-005
1.160000001000000e-003	-3.139526e-001	9.324232e-001	1.022287e-005
1.160000003000000e-003	-3.139524e-001	9.324231e-001	1.022287e-005
1.160000007000000e-003	-3.139523e-001	9.324231e-001	1.022287e-005
1.160000010000000e-003	-3.139521e-001	9.324231e-001	1.022287e-005
1.160000010168673e-003	-3.139521e-001	9.324231e-001	1.022287e-005
1.160000010506018e-003	-3.139521e-001	9.324231e-001	1.022287e-005
1.160000011180709e-003	-3.139521e-001	9.324231e-001	1.022287e-005
1.160000012530090e-003	-3.139520e-001	9.324230e-001	1.022287e-005
1.160000015228853e-003	-3.139519e-001	9.324230e-001	1.022287e-005
1.160000020626379e-003	-3.139516e-001	9.324229e-001	1.022287e-005
1.160000031421430e-003	-3.139511e-001	9.324228e-001	1.022288e-005
1.160000046658128e-003	-3.139504e-001	9.324226e-001	1.022291e-005
1.160000061442585e-003	-3.139497e-001	9.324225e-001	1.022301e-005
1.160000078841156e-003	-3.139489e-001	9.324223e-001	1.022338e-005
1.160000100507411e-003	-3.139479e-001	9.324220e-001	1.022435e-005
1.160000114579923e-003	-3.139472e-001	9.324219e-001	1.022548e-005
1.160000124759494e-003	-3.139467e-001	9.324218e-001	1.022675e-005
1.160000134650408e-003	-3.139463e-001	9.324217e-001	1.022845e-005
1.160000144660916e-003	-3.139458e-001	9.324216e-001	1.023069e-005
1.160000152557989e-003	-3.139454e-001	9.324215e-001	1.023287e-005
1.160000158202215e-003	-3.139451e-001	9.324214e-001	1.023474e-005
1.160000164910257e-003	-3.139448e-001	9.324214e-001	1.023734e-005
1.160000172432197e-003	-3.139445e-001	9.324213e-001	1.024072e-005
1.160000180185571e-003	-3.139441e-001	9.324212e-001	1.024498e-005
1.160000195692319e-003	-3.139434e-001	9.324210e-001	1.025582e-005
1.160000214832713e-003	-3.139425e-001	9.324208e-001	1.027321e-005
1.160000233217092e-003	-3.139416e-001	9.324206e-001	1.029490e-005
1.160000251156147e-003	-3.139408e-001	9.324204e-001	1.032139e-005
1.160000269705262e-003	-3.139399e-001	9.324203e-001	1.035397e-005
1.160000289767962e-003	-3.139390e-001	9.324200e-001	1.039330e-005
1.160000308272405e-003	-3.139381e-001	9.324198e-001	1.042999e-005
1.160000334065951e-003	-3.139369e-001	9.324195e-001	1.046623e-005
1.160000377199513e-003	-3.139349e-001	9.324191e-001	1.047245e-005
1.160000401100607e-003	-3.139337e-001	9.324188e-001	1.041856e-005
1.160000427803668e-003	-3.139325e-001	9.324185e-001	1.026155e-005
1.160000455800348e-003	-3.139312e-001	9.324182e-001	9.961764e-006
1.160000486895798e-003	-3.139297e-001	9.324179e-001	9.346543e-006
1.160000549086697e-003	-3.139268e-001	9.324172e-001	6.911390e-006
1.160000657930037e-003	-3.139217e-001	9.324160e-001	-7.321373e-007
1.160000756893953e-003	-3.139170e-001	9.324149e-001	-1.174218e-005
1.160000836384168e-003	-3.139133e-001	9.324141e-001	-2.431462e-005
1.160000921458445e-003	-3.139093e-001	9.324132e-001	-4.173831e-005
1.160001018224526e-003	-3.139047e-001	9.324121e-001	-6.666657e-005
1.160001164953480e-003	-3.138978e-001	9.324105e-001	-1.147707e-004
1.160001381307732e-003	-3.138876e-001	9.324082e-001	-2.039866e-004
1.160001580167628e-003	-3.138783e-001	9.324060e-001	-3.081989e-004
1.160001894700088e-003	-3.138635e-001	9.324026e-001	-5.154230e-004
1.160002230868993e-003	-3.138477e-001	9.323989e-001	-7.920640e-004
1.160002694138463e-003	-3.138259e-001	9.323939e-001	-1.266157e-003
1.160003203921995e-003	-3.138019e-001	9.323884e-001	-1.906644e-003
1.160003814456969e-003	-3.137732e-001	9.323817e-001	-2.842766e-003
1.160004557459466e-003	-3.137383e-001	9.323737e-001	-4.230220e-003
1.160005577245763e-003	-3.136903e-001	9.323626e-001	-6.545573e-003
1.160006794161984e-003	-3.136331e-001	9.323494e-001	-9.873346e-003
1.160008106836497e-003	-3.135713e-001	9.323351e-001	-1.412062e-002
1.160009386343726e-003	-3.135112e-001	9.323213e-001	-1.890806e-002
1.160010690938487e-003	-3.134498e-001	9.323071e-001	-2.441666e-002
1.160011895987446e-003	-3.133931e-001	9.322940e-001	-3.008610e-002
1.160013524531091e-003	-3.133165e-001	9.322764e-001	-3.866514e-002
1.160016177576470e-003	-3.131917e-001	9.322476e-001	-5.454674e-002
1.160020209878996e-003	-3.130021e-001	9.322038e-001	-8.264769e-002
1.160026863643817e-003	-3.126892e-001	9.321315e-001	-1.376989e-001
1.160038255599666e-003	-3.121534e-001	9.320078e-001	-2.482140e-001
1.160052071006821e-003	-3.115036e-001	9.318579e-001	-3.997416e-001
1.160065253393601e-003	-3.108836e-001	9.317147e-001	-5.569713e-001
1.160079545448807e-003	-3.102114e-001	9.315595e-001	-7.360069e-001
1.160093788918772e-003	-3.095415e-001	9.314048e-001	-9.192273e-001
1.160108677236270e-003	-3.088413e-001	9.312431e-001	-1.113614e+000
1.160123396244447e-003	-3.081490e-001	9.310831e-001	-1.307335e+000
1.160138945938827e-003	-3.074176e-001	9.309142e-001	-1.512884e+000
1.160155749168699e-003	-3.066272e-001	9.307316e-001	-1.735500e+000
1.160168498061743e-003	-3.060276e-001	9.305931e-001	-1.904595e+000
1.160179306356211e-003	-3.055192e-001	9.304756e-001	-2.048034e+000
1.160192173093861e-003	-3.049140e-001	9.303358e-001	-2.218843e+000
1.160204017882323e-003	-3.043569e-001	9.302070e-001	-2.376114e+000
1.160217417240990e-003	-3.037266e-001	9.300613e-001	-2.554050e+000
1.160230459867344e-003	-3.031131e-001	9.299195e-001	-2.727263e+000
1.160244946140592e-003	-3.024317e-001	9.297619e-001	-2.919662e+000
1.160259275111875e-003	-3.017577e-001	9.296061e-001	-3.109980e+000
1.160275119377339e-003	-3.010125e-001	9.294338e-001	-3.320431e+000
1.160291940752626e-003	-3.002212e-001	9.292508e-001	-3.543845e+000
1.160309692607415e-003	-2.993861e-001	9.290577e-001	-3.779113e+000
1.160322354498180e-003	-2.987905e-001	9.289199e-001	-3.944455e+000
1.160334979093609e-003	-2.981967e-001	9.287825e-001	-4.101113e+000
1.160350080789093e-003	-2.974863e-001	9.286182e-001	-4.269438e+000
1.160364571929398e-003	-2.968046e-001	9.284605e-001	-4.402699e+000
1.160381401662420e-003	-2.960129e-001	9.282773e-001	-4.517898e+000
1.160397705960696e-003	-2.952460e-001	9.280998e-001	-4.591865e+000
1.160413488039954e-003	-2.945035e-001	9.279279e-001	-4.631813e+000
1.160429917165413e-003	-2.937307e-001	9.277490e-001	-4.649815e+000
1.160443333292725e-003	-2.930996e-001	9.276029e-001	-4.652614e+000
1.160452741693130e-003	-2.926570e-001	9.275004e-001	-4.649809e+000
1.160464299870888e-003	-2.921132e-001	9.273745e-001	-4.643562e+000
1.160474984884066e-003	-2.916106e-001	9.272581e-001	-4.636833e+000
1.160499467038288e-003	-2.904588e-001	9.269914e-001	-4.622041e+000
1.160525942311343e-003	-2.892133e-001	9.267029e-001	-4.614992e+000
1.160552417584398e-003	-2.879678e-001	9.264143e-001	-4.609701e+000
1.160578892857453e-003	-2.867222e-001	9.261257e-001	-4.606167e+000
1.160605368130507e-003	-2.854766e-001	9.258371e-001	-4.604392e+000
1.160631843403562e-003	-2.842310e-001	9.255483e-001	-4.604374e+000
1.160658318676617e-003	-2.829854e-001	9.252595e-001	-4.606114e+000
1.160684793949671e-003	-2.817398e-001	9.249707e-001	-4.609612e+000
1.160958043449709e-003	-2.688828e-001	9.219860e-001	-4.614144e+000
1.161000000000000e-003	-2.669084e-001	9.215272e-001	-4.614839e+000
1.161010857757608e-003	-2.663975e-001	9.214084e-001	-4.615016e+000
1.161032573272823e-003	-2.653756e-001	9.211708e-001	-4.615373e+000
1.161494611412557e-003	-2.436298e-001	9.161065e-001	-4.622916e+000
1.161956649552291e-003	-2.218804e-001	9.110249e-001	-4.630372e+000
1.162418687692025e-003	-2.001274e-001	9.059259e-001	-4.637741e+000
1.162880725831760e-003	-1.783708e-001	9.008095e-001	-4.645022e+000
1.163342763971494e-003	-1.566106e-001	8.956757e-001	-4.652215e+000
1.163804802111228e-003	-1.348469e-001	8.905246e-001	-4.659321e+000
1.164266840250962e-003	-1.130795e-001	8.853561e-001	-4.666339e+000
1.164660356617685e-003	-9.453881e-002	8.809408e-001	-4.672247e+000
1.165053872984407e-003	-7.599746e-002	8.765134e-001	-4.678091e+000
1.165447389351129e-003	-5.745547e-002	8.720739e-001	-4.683871e+000
1.165840905717852e-003	-3.891283e-002	8.676223e-001	-4.689587e+000
1.166234422084574e-003	-2.036954e-002	8.631585e-001	-4.695239e+000
1.166627938451296e-003	-1.825612e-003	8.586826e-001	-4.700826e+000
1.167021454818019e-003	1.671897e-002	8.541945e-001	-4.706349e+000
1.167484623673132e-003	3.854597e-002	8.488960e-001	-4.712764e+000
1.167947792528245e-003	6.037120e-002	8.435813e-001	-4.719089e+000
1.168410961383358e-003	8.219466e-002	8.382504e-001	-4.725324e+000
1.168874130238471e-003	1.040163e-001	8.329033e-001	-4.731470e+000
1.169337299093585e-003	1.258363e-001	8.275401e-001	-4.737526e+000
1.169800467948698e-003	1.476544e-001	8.221606e-001	-4.743492e+000
1.170263636803811e-003	1.694708e-001	8.167649e-001	-4.749368e+000
1.171830002032431e-003	2.432204e-001	7.984026e-001	-4.768578e+000
1.172000010000000e-003	2.512221e-001	7.963988e-001	-4.770600e+000
1.172000010210394e-003	2.512221e-001	7.963988e-001	-4.770600e+000
1.172000010631182e-003	2.512221e-001	7.963988e-001	-4.770600e+000
1.172000011472758e-003	2.512221e-001	7.963988e-001	-4.770600e+000
1.172000013155911e-003	2.512222e-001	7.963988e-001	-4.770600e+000
1.172000016522215e-003	2.512224e-001	7.963987e-001	-4.770600e+000
1.172000020000000e-003	2.512225e-001	7.963986e-001	-4.770600e+000
1.172000020313231e-003	2.512226e-001	7.963986e-001	-4.770600e+000
1.172000020939692e-003	2.512226e-001	7.963986e-001	-4.770600e+000
1.172000022192614e-003	2.512226e-001	7.963986e-001	-4.770600e+000
1.172000024698457e-003	2.512228e-001	7.963986e-001	-4.770600e+000
1.172000029710144e-003	2.512230e-001	7.963986e-001	-4.770600e+000
1.172000039733519e-003	2.512235e-001	7.963985e-001	-4.770600e+000
1.172000059780269e-003	2.512244e-001	7.963982e-001	-4.770600e+000
1.172000074040447e-003	2.512251e-001	7.963980e-001	-4.770601e+000
1.172000091825106e-003	2.512259e-001	7.963978e-001	-4.770601e+000
1.172000121960818e-003	2.512273e-001	7.963974e-001	-4.770601e+000
1.172000136128363e-003	2.512280e-001	7.963973e-001	-4.770601e+000
1.172000151725836e-003	2.512287e-001	7.963971e-001	-4.770602e+000
1.172000163358128e-003	2.512293e-001	7.963970e-001	-4.770602e+000
1.172000175873537e-003	2.512299e-001	7.963969e-001	-4.770602e+000
1.172000200904356e-003	2.512310e-001	7.963966e-001	-4.770602e+000
1.172000250965993e-003	2.512334e-001	7.963960e-001	-4.770603e+000
1.172000329007380e-003	2.512371e-001	7.963950e-001	-4.770605e+000
1.172000412907318e-003	2.512410e-001	7.963941e-001	-4.770607e+000
1.172000522398410e-003	2.512462e-001	7.963927e-001	-4.770611e+000
1.172000646440428e-003	2.512520e-001	7.963913e-001	-4.770620e+000
1.172000865825873e-003	2.512623e-001	7.963887e-001	-4.770641e+000
1.172000897828155e-003	2.512639e-001	7.963883e-001	-4.770645e+000
1.172000961832720e-003	2.512669e-001	7.963876e-001	-4.770656e+000
1.172001089841849e-003	2.512729e-001	7.963861e-001	-4.770679e+000
1.172001115264729e-003	2.512741e-001	7.963858e-001	-4.770684e+000
1.172001166110488e-003	2.512765e-001	7.963852e-001	-4.770697e+000
1.172001267802007e-003	2.512813e-001	7.963840e-001	-4.770724e+000
1.172001377354645e-003	2.512864e-001	7.963827e-001	-4.770758e+000
1.172001550026450e-003	2.512946e-001	7.963806e-001	-4.770823e+000
1.172001718549371e-003	2.513025e-001	7.963786e-001	-4.770895e+000
1.172001781152888e-003	2.513054e-001	7.963779e-001	-4.770925e+000
1.172001827424012e-003	2.513076e-001	7.963774e-001	-4.770949e+000
1.172001880961616e-003	2.513101e-001	7.963767e-001	-4.770978e+000
1.172001980716188e-003	2.513148e-001	7.963756e-001	-4.771038e+000
1.172002180225331e-003	2.513242e-001	7.963732e-001	-4.771173e+000
1.172002515902913e-003	2.513400e-001	7.963693e-001	-4.771441e+000
1.172002944970256e-003	2.513602e-001	7.963642e-001	-4.771854e+000
1.172003403961160e-003	2.513818e-001	7.963588e-001	-4.772381e+000
1.172003821737803e-003	2.514015e-001	7.963538e-001	-4.772945e+000
1.172004335353811e-003	2.514256e-001	7.963478e-001	-4.773746e+000
1.172004961725601e-003	2.514551e-001	7.963404e-001	-4.774872e+000
1.172005770058591e-003	2.514932e-001	7.963309e-001	-4.776560e+000
1.172007017945730e-003	2.515519e-001	7.963161e-001	-4.779660e+000
1.172009513720007e-003	2.516693e-001	7.962867e-001	-4.787046e+000
1.172014505268562e-003	2.519043e-001	7.962278e-001	-4.803377e+000
1.172018687702834e-003	2.521011e-001	7.961785e-001	-4.816666e+000
1.172022329211532e-003	2.522725e-001	7.961355e-001	-4.826123e+000
1.172025767148177e-003	2.524343e-001	7.960950e-001	-4.831706e+000
1.172029217019219e-003	2.525967e-001	7.960543e-001	-4.833155e+000
1.172032713990630e-003	2.527612e-001	7.960131e-001	-4.829842e+000
1.172036454860327e-003	2.529373e-001	7.959689e-001	-4.820439e+000
1.172041547324976e-003	2.531770e-001	7.959089e-001	-4.799078e+000
1.172047302088937e-003	2.534478e-001	7.958410e-001	-4.763783e+000
1.172058400415158e-003	2.539701e-001	7.957101e-001	-4.673245e+000
1.172071782763836e-003	2.545999e-001	7.955522e-001	-4.540598e+000
1.172085779601030e-003	2.552587e-001	7.953870e-001	-4.382422e+000
1.172100673953104e-003	2.559596e-001	7.952113e-001	-4.201117e+000
1.172115307988759e-003	2.566483e-001	7.950386e-001	-4.015733e+000
1.172130936378767e-003	2.573838e-001	7.948542e-001	-3.813466e+000
1.172148031196354e-003	2.581883e-001	7.946524e-001	-3.589854e+000
1.172160607198473e-003	2.587802e-001	7.945039e-001	-3.424522e+000
1.172170163932686e-003	2.592299e-001	7.943912e-001	-3.298601e+000
1.172181830895266e-003	2.597790e-001	7.942534e-001	-3.144755e+000
1.172192758538437e-003	2.602932e-001	7.941244e-001	-3.000632e+000
1.172205379424512e-003	2.608872e-001	7.939754e-001	-2.834203e+000
1.172217506074946e-003	2.614578e-001	7.938322e-001	-2.674358e+000
1.172231205058630e-003	2.621025e-001	7.936704e-001	-2.493895e+000
1.172244553876298e-003	2.627307e-001	7.935128e-001	-2.318174e+000
1.172259267737835e-003	2.634231e-001	7.933390e-001	-2.124645e+000
1.172274122038334e-003	2.641221e-001	7.931635e-001	-1.929452e+000
1.172291403818678e-003	2.649354e-001	7.929593e-001	-1.702572e+000
1.172303355782097e-003	2.654978e-001	7.928181e-001	-1.545805e+000
1.172315181177602e-003	2.660543e-001	7.926784e-001	-1.390835e+000
1.172329001519084e-003	2.667046e-001	7.925151e-001	-1.210045e+000
1.172344683198568e-003	2.674425e-001	7.923298e-001	-1.006712e+000
1.172360524917951e-003	2.681880e-001	7.921426e-001	-8.084500e-001
1.172378239344186e-003	2.690215e-001	7.919332e-001	-6.063763e-001
1.172397853066031e-003	2.699445e-001	7.917013e-001	-4.172300e-001
1.172415006610603e-003	2.707517e-001	7.914985e-001	-2.890008e-001
1.172431848003901e-003	2.715441e-001	7.912994e-001	-2.000002e-001
1.172450402610436e-003	2.724172e-001	7.910800e-001	-1.355669e-001
1.172467398544564e-003	2.732169e-001	7.908790e-001	-9.940907e-002
1.172482530937111e-003	2.739289e-001	7.907001e-001	-8.074368e-002
1.172495190310068e-003	2.745246e-001	7.905503e-001	-7.151171e-002
1.172505277377956e-003	2.749992e-001	7.904310e-001	-6.684382e-002
1.172514809002096e-003	2.754477e-001	7.903183e-001	-6.372018e-002
1.172524577830084e-003	2.759073e-001	7.902027e-001	-6.115712e-002
1.172535017958869e-003	2.763986e-001	7.900792e-001	-5.870444e-002
1.172545333991334e-003	2.768840e-001	7.899571e-001	-5.630873e-002
1.172557051394115e-003	2.774353e-001	7.898185e-001	-5.343708e-002
1.172570138637637e-003	2.780510e-001	7.896636e-001	-4.995687e-002
1.172586181836310e-003	2.788059e-001	7.894737e-001	-4.535880e-002
1.172605951840031e-003	2.797361e-001	7.892397e-001	-3.950889e-002
1.172635690914272e-003	2.811353e-001	7.888877e-001	-3.099191e-002
1.172659891275867e-003	2.822739e-001	7.886012e-001	-2.478841e-002
1.172683492334885e-003	2.833843e-001	7.883217e-001	-1.977896e-002
1.172711281584182e-003	2.846917e-001	7.879926e-001	-1.514307e-002
1.172739888718619e-003	2.860376e-001	7.876537e-001	-1.157259e-002
1.172774783196395e-003	2.876793e-001	7.872403e-001	-8.425646e-003
1.172808327023522e-003	2.892573e-001	7.868428e-001	-6.230649e-003
1.172839025477348e-003	2.907015e-001	7.864790e-001	-4.758943e-003
1.172872044413877e-003	2.922549e-001	7.860876e-001	-3.574192e-003
1.172908514182602e-003	2.939705e-001	7.856551e-001	-2.582025e-003
1.172939099391636e-003	2.954093e-001	7.852924e-001	-1.955101e-003
1.172970762544419e-003	2.968988e-001	7.849169e-001	-1.467291e-003
1.173000000000000e-003	2.982741e-001	7.845700e-001	-1.104421e-003
1.173003248451003e-003	2.984269e-001	7.845315e-001	-1.073314e-003
1.173009745353010e-003	2.987325e-001	7.844543e-001	-1.013684e-003
1.173022739157024e-003	2.993437e-001	7.843002e-001	-9.059472e-004
1.173048726765051e-003	3.005662e-001	7.839918e-001	-7.292088e-004
1.173100701981106e-003	3.030110e-001	7.833748e-001	-4.686029e-004
1.173158928969931e-003	3.057498e-001	7.826834e-001	-2.780905e-004
1.173231795256645e-003	3.091770e-001	7.818178e-001	-1.416764e-004
1.173307689833477e-003	3.127466e-001	7.809159e-001	-6.718203e-005
1.173408228168704e-003	3.174749e-001	7.797204e-001	-2.204806e-005
1.173693751102398e-003	3.309015e-001	7.763211e-001	8.064879e-006
1.174037200247509e-003	3.470489e-001	7.722257e-001	1.096871e-005
1.174536643461907e-003	3.705253e-001	7.662541e-001	1.097377e-005
1.175036086676304e-003	3.939921e-001	7.602654e-001	1.097855e-005
1.175535529890702e-003	4.174494e-001	7.542595e-001	1.098302e-005
1.176034973105100e-003	4.408972e-001	7.482365e-001	1.098721e-005
1.176534416319497e-003	4.643354e-001	7.421963e-001	1.099110e-005
1.177033859533895e-003	4.877642e-001	7.361389e-001	1.099469e-005
1.177533302748292e-003	5.111834e-001	7.300643e-001	1.099799e-005
1.178951531091893e-003	5.776478e-001	7.127207e-001	1.100880e-005
1.180369759435493e-003	6.439793e-001	6.952539e-001	1.101974e-005
1.181787987779093e-003	7.101780e-001	6.776638e-001	1.103080e-005
1.183206216122694e-003	7.762439e-001	6.599506e-001	1.104198e-005
1.184624444466294e-003	8.421769e-001	6.421141e-001	1.105329e-005
1.186042672809894e-003	9.079771e-001	6.241544e-001	1.106473e-005
1.187460901153495e-003	9.736444e-001	6.060715e-001	1.107628e-005
1.189252200988710e-003	1.056357e+000	5.830664e-001	1.109106e-005
1.191043500823925e-003	1.138711e+000	5.599062e-001	1.110602e-005
1.192834800659140e-003	1.220705e+000	5.365908e-001	1.112115e-005
1.194626100494355e-003	1.302339e+000	5.131202e-001	1.113646e-005
1.196417400329570e-003	1.383614e+000	4.894944e-001	1.115194e-005
1.198208700164785e-003	1.464529e+000	4.657135e-001	1.116760e-005
1.200000000000000e-003	1.545085e+000	4.417774e-001	1.118344e-005
1.200000001000000e-003	1.545085e+000	4.417774e-001	1.118344e-005
1.200000003000000e-003	1.545085e+000	4.417774e-001	1.118344e-005
1.200000007000000e-003	1.545085e+000	4.417773e-001	1.118344e-005
1.200000010000000e-003	1.545085e+000	4.417773e-001	1.118344e-005
1.200000010168673e-003	1.545085e+000	4.417773e-001	1.118344e-005
1.200000010506018e-003	1.545085e+000	4.417773e-001	1.118344e-005
1.200000011180709e-003	1.545085e+000	4.417773e-001	1.118344e-005
1.200000012530090e-003	1.545086e+000	4.417773e-001	1.118344e-005
1.200000015228853e-003	1.545086e+000	4.417772e-001	1.118344e-005
1.200000020626379e-003	1.545086e+000	4.417771e-001	1.118344e-005
1.200000031421430e-003	1.545086e+000	4.417770e-001	1.118345e-005
1.200000046736517e-003	1.545087e+000	4.417768e-001	1.118348e-005
1.200000061555343e-003	1.545088e+000	4.417766e-001	1.118359e-005
1.200000079039584e-003	1.545089e+000	4.417764e-001	1.118395e-005
1.200000100730274e-003	1.545089e+000	4.417761e-001	1.118492e-005
1.200000114755988e-003	1.545090e+000	4.417759e-001	1.118605e-005
1.200000124899146e-003	1.545091e+000	4.417757e-001	1.118730e-005
1.200000134704033e-003	1.545091e+000	4.417756e-001	1.118898e-005
1.200000144496082e-003	1.545091e+000	4.417755e-001	1.119112e-005
1.200000150703882e-003	1.545092e+000	4.417754e-001	1.119279e-005
1.200000157405443e-003	1.545092e+000	4.417753e-001	1.119494e-005
1.200000164778676e-003	1.545092e+000	4.417752e-001	1.119778e-005
1.200000175135411e-003	1.545093e+000	4.417751e-001	1.120291e-005
1.200000195848880e-003	1.545094e+000	4.417748e-001	1.121658e-005
1.200000215683074e-003	1.545095e+000	4.417745e-001	1.123408e-005
1.200000233095038e-003	1.545095e+000	4.417743e-001	1.125414e-005
1.200000250434863e-003	1.545096e+000	4.417741e-001	1.127875e-005
1.200000268263602e-003	1.545097e+000	4.417738e-001	1.130815e-005
1.200000287432475e-003	1.545098e+000	4.417736e-001	1.134253e-005
1.200000305326737e-003	1.545099e+000	4.417733e-001	1.137336e-005
1.200000332587964e-003	1.545100e+000	4.417730e-001	1.139915e-005
1.200000377163657e-003	1.545102e+000	4.417724e-001	1.136266e-005
1.200000408899434e-003	1.545103e+000	4.417720e-001	1.123502e-005
1.200000436826388e-003	1.545105e+000	4.417716e-001	1.099798e-005
1.200000460027122e-003	1.545106e+000	4.417713e-001	1.067927e-005
1.200000484030267e-003	1.545107e+000	4.417709e-001	1.015617e-005
1.200000532036556e-003	1.545109e+000	4.417703e-001	8.364242e-006
1.200000618164772e-003	1.545113e+000	4.417692e-001	3.071857e-006
1.200000695879608e-003	1.545116e+000	4.417681e-001	-4.226074e-006
1.200000763937925e-003	1.545119e+000	4.417672e-001	-1.324879e-005
1.200000841058193e-003	1.545123e+000	4.417661e-001	-2.652621e-005
1.200000924081499e-003	1.545126e+000	4.417650e-001	-4.456471e-005
1.200001043628412e-003	1.545132e+000	4.417634e-001	-7.783242e-005
1.200001235960642e-003	1.545140e+000	4.417609e-001	-1.465223e-004
1.200001453743411e-003	1.545150e+000	4.417579e-001	-2.454617e-004
1.200001682861477e-003	1.545160e+000	4.417549e-001	-3.781360e-004
1.200002025308745e-003	1.545176e+000	4.417503e-001	-6.260364e-004
1.200002385796434e-003	1.545192e+000	4.417455e-001	-9.513371e-004
1.200002888304291e-003	1.545214e+000	4.417388e-001	-1.511679e-003
1.200003415341961e-003	1.545238e+000	4.417317e-001	-2.230951e-003
1.200004096819478e-003	1.545269e+000	4.417226e-001	-3.362948e-003
1.200004896992396e-003	1.545304e+000	4.417118e-001	-4.985836e-003
1.200006095304273e-003	1.545358e+000	4.416958e-001	-7.943141e-003
1.200007387462550e-003	1.545416e+000	4.416785e-001	-1.177241e-002
1.200008761485491e-003	1.545478e+000	4.416601e-001	-1.657079e-002
1.200010097920409e-003	1.545537e+000	4.416422e-001	-2.193416e-002
1.200011492939091e-003	1.545600e+000	4.416235e-001	-2.822596e-002
1.200012812978107e-003	1.545659e+000	4.416058e-001	-3.485258e-002
1.200014686738159e-003	1.545743e+000	4.415807e-001	-4.539227e-002
1.200017698096800e-003	1.545878e+000	4.415404e-001	-6.468569e-002
1.200022442596924e-003	1.546091e+000	4.414769e-001	-1.002107e-001
1.200030661787667e-003	1.546459e+000	4.413668e-001	-1.728713e-001
1.200043051717808e-003	1.547014e+000	4.412009e-001	-2.994724e-001
1.200056841378334e-003	1.547632e+000	4.410162e-001	-4.563341e-001
1.200070125163858e-003	1.548227e+000	4.408383e-001	-6.183452e-001
1.200084575283665e-003	1.548875e+000	4.406448e-001	-8.016950e-001
1.200098892376561e-003	1.549516e+000	4.404530e-001	-9.873068e-001
1.200113836791885e-003	1.550186e+000	4.402528e-001	-1.183401e+000
1.200128676960939e-003	1.550851e+000	4.400541e-001	-1.379388e+000
1.200144571046345e-003	1.551563e+000	4.398412e-001	-1.590035e+000
1.200162565276299e-003	1.552369e+000	4.396001e-001	-1.828938e+000
1.200172966408450e-003	1.552835e+000	4.394607e-001	-1.967152e+000
1.200183744185373e-003	1.553318e+000	4.393163e-001	-2.110438e+000
1.200196012957247e-003	1.553867e+000	4.391520e-001	-2.273583e+000
1.200208244836249e-003	1.554415e+000	4.389881e-001	-2.436263e+000
1.200221369029514e-003	1.555003e+000	4.388122e-001	-2.610829e+000
1.200234686296944e-003	1.555599e+000	4.386338e-001	-2.787977e+000
1.200248841479650e-003	1.556233e+000	4.384441e-001	-2.976281e+000
1.200263289001620e-003	1.556880e+000	4.382505e-001	-3.168483e+000
1.200278770998883e-003	1.557573e+000	4.380430e-001	-3.374451e+000
1.200295636025754e-003	1.558329e+000	4.378170e-001	-3.598825e+000
1.200310088840472e-003	1.558976e+000	4.376233e-001	-3.791107e+000
1.200322101425619e-003	1.559514e+000	4.374623e-001	-3.950902e+000
1.200334978145735e-003	1.560090e+000	4.372897e-001	-4.121416e+000
1.200350020301485e-003	1.560764e+000	4.370880e-001	-4.316020e+000
1.200364697471220e-003	1.561421e+000	4.368913e-001	-4.492551e+000
1.200381381678059e-003	1.562168e+000	4.366677e-001	-4.664454e+000
1.200399104599343e-003	1.562961e+000	4.364300e-001	-4.806880e+000
1.200414078080139e-003	1.563631e+000	4.362293e-001	-4.890224e+000
1.200430519040735e-003	1.564367e+000	4.360089e-001	-4.945692e+000
1.200445700309246e-003	1.565046e+000	4.358053e-001	-4.970794e+000
1.200465728357553e-003	1.565943e+000	4.355368e-001	-4.980535e+000
1.200475496898671e-003	1.566380e+000	4.354058e-001	-4.978869e+000
1.200496946627141e-003	1.567340e+000	4.351181e-001	-4.966169e+000
1.200512957776478e-003	1.568056e+000	4.349034e-001	-4.955660e+000
1.200528968925814e-003	1.568773e+000	4.346887e-001	-4.946978e+000
1.200544980075151e-003	1.569489e+000	4.344739e-001	-4.940122e+000
1.200560991224487e-003	1.570206e+000	4.342592e-001	-4.935093e+000
1.200577002373824e-003	1.570922e+000	4.340444e-001	-4.931891e+000
1.200593013523161e-003	1.571638e+000	4.338296e-001	-4.930515e+000
1.200609024672497e-003	1.572354e+000	4.336149e-001	-4.930965e+000
1.200658560479207e-003	1.574570e+000	4.329503e-001	-4.932204e+000
1.200708096285917e-003	1.576785e+000	4.322856e-001	-4.933153e+000
1.200757632092627e-003	1.579000e+000	4.316208e-001	-4.933811e+000
1.200807167899336e-003	1.581215e+000	4.309560e-001	-4.934179e+000
1.200856703706046e-003	1.583429e+000	4.302910e-001	-4.934257e+000
1.200906239512756e-003	1.585643e+000	4.296259e-001	-4.934044e+000
