time	V(vin)	V(vout)
1.447159769709724e-004	-3.700533e-001	-3.110937e+000
1.448949712137155e-004	-3.840712e-001	-3.100130e+000
1.450739654564586e-004	-3.980863e-001	-3.089356e+000
1.452529596992016e-004	-4.120985e-001	-3.078616e+000
1.460674559197871e-004	-4.758158e-001	-3.030202e+000
1.470539647358297e-004	-5.528842e-001	-2.972692e+000
1.490690748618621e-004	-7.098768e-001	-2.859507e+000
1.496387193282871e-004	-7.541431e-001	-2.828622e+000
1.502083637947122e-004	-7.983402e-001	-2.798334e+000
1.507780082611372e-004	-8.424682e-001	-2.768640e+000
1.513476527275622e-004	-8.865269e-001	-2.739542e+000
1.519172971939873e-004	-9.305165e-001	-2.711040e+000
1.524869416604123e-004	-9.744368e-001	-2.683133e+000
1.530565861268373e-004	-1.018288e+000	-2.655822e+000
1.533652582125828e-004	-1.042012e+000	-2.641336e+000
1.536739302983282e-004	-1.065711e+000	-2.627053e+000
1.539826023840736e-004	-1.089383e+000	-2.612972e+000
1.542912744698190e-004	-1.113030e+000	-2.599093e+000
1.545999465555645e-004	-1.136651e+000	-2.585416e+000
1.549086186413099e-004	-1.160245e+000	-2.571941e+000
1.552172907270553e-004	-1.183814e+000	-2.558669e+000
1.559999999999999e-004	-1.243449e+000	-2.525973e+000
1.562857142857142e-004	-1.265173e+000	-2.514413e+000
1.565714285714285e-004	-1.286870e+000	-2.503039e+000
1.568571428571428e-004	-1.308540e+000	-2.491852e+000
1.571428571428571e-004	-1.330184e+000	-2.480853e+000
1.574285714285714e-004	-1.351801e+000	-2.470040e+000
1.577142857142856e-004	-1.373392e+000	-2.459415e+000
1.579999999999999e-004	-1.394956e+000	-2.448977e+000
1.590000000000001e-004	-1.470202e+000	-2.414093e+000
1.600000000000000e-004	-1.545085e+000	-2.381692e+000
1.609999999999999e-004	-1.619587e+000	-2.351830e+000
1.620000000000000e-004	-1.693690e+000	-2.324536e+000
1.630972142256694e-004	-1.774514e+000	-2.297600e+000
1.633690407648595e-004	-1.794459e+000	-2.291427e+000
1.636408673040496e-004	-1.814369e+000	-2.285443e+000
1.639126938432396e-004	-1.834246e+000	-2.279647e+000
1.641845203824298e-004	-1.854089e+000	-2.274039e+000
1.644563469216198e-004	-1.873899e+000	-2.268620e+000
1.647281734608099e-004	-1.893675e+000	-2.263389e+000
1.650000000000000e-004	-1.913417e+000	-2.258346e+000
1.659999999999999e-004	-1.985739e+000	-2.241557e+000
1.670000000000001e-004	-2.057572e+000	-2.227417e+000
1.680637103149347e-004	-2.133423e+000	-2.215267e+000
1.683504591901677e-004	-2.153770e+000	-2.212511e+000
1.686372080654006e-004	-2.174073e+000	-2.209964e+000
1.689239569406336e-004	-2.194331e+000	-2.207624e+000
1.692107058158666e-004	-2.214545e+000	-2.205493e+000
1.694974546910996e-004	-2.234713e+000	-2.203568e+000
1.697842035663326e-004	-2.254837e+000	-2.201852e+000
1.700709524415655e-004	-2.274916e+000	-2.200344e+000
1.702280000727358e-004	-2.285893e+000	-2.199637e+000
1.703850477039060e-004	-2.296856e+000	-2.198985e+000
1.705420953350762e-004	-2.307805e+000	-2.198388e+000
1.706991429662464e-004	-2.318740e+000	-2.197845e+000
1.708561905974166e-004	-2.329661e+000	-2.197358e+000
1.710132382285869e-004	-2.340568e+000	-2.196925e+000
1.711702858597571e-004	-2.351460e+000	-2.196546e+000
1.715043288942405e-004	-2.374583e+000	-2.195992e+000
1.718383719287240e-004	-2.397638e+000	-2.195715e+000
1.721724149632075e-004	-2.420627e+000	-2.195715e+000
1.725064579976909e-004	-2.443548e+000	-2.195992e+000
1.728405010321744e-004	-2.466403e+000	-2.196546e+000
1.731745440666579e-004	-2.489190e+000	-2.197377e+000
1.735085871011413e-004	-2.511911e+000	-2.198484e+000
1.739999999999999e-004	-2.545207e+000	-2.200463e+000
1.760743990273669e-004	-2.684066e+000	-2.215320e+000
1.763494848806002e-004	-2.702270e+000	-2.218026e+000
1.766245707338335e-004	-2.720423e+000	-2.220887e+000
1.768996565870668e-004	-2.738524e+000	-2.223902e+000
1.771747424403001e-004	-2.756574e+000	-2.227071e+000
1.774498282935334e-004	-2.774573e+000	-2.230395e+000
1.777249141467667e-004	-2.792521e+000	-2.233873e+000
1.780000000000000e-004	-2.810417e+000	-2.237505e+000
1.789999999999999e-004	-2.875026e+000	-2.252026e+000
1.800000000000000e-004	-2.938926e+000	-2.268464e+000
1.810000000000000e-004	-3.002101e+000	-2.286721e+000
1.820000000000001e-004	-3.064535e+000	-2.306698e+000
1.821696044689785e-004	-3.075050e+000	-2.310266e+000
1.823392089379569e-004	-3.085543e+000	-2.313873e+000
