time	V(vin)	V(vout)
4.703140747893353e-05	4.516790e+00	1.352182e-04
4.703341997707316e-05	4.516749e+00	1.352198e-04
4.703744497335241e-05	4.516668e+00	1.352229e-04
4.704549496591092e-05	4.516506e+00	1.352290e-04
4.704550496591092e-05	4.516505e+00	1.352290e-04
4.704552496591092e-05	4.516505e+00	1.352290e-04
4.704556496591092e-05	4.516504e+00	1.352290e-04
4.704563810118776e-05	4.516502e+00	1.352291e-04
4.704578437174144e-05	4.516500e+00	1.352292e-04
4.704606833209722e-05	4.516494e+00	1.352294e-04
4.704661603238347e-05	4.516483e+00	1.352298e-04
4.704771143295597e-05	4.516461e+00	1.352307e-04
4.704990223410097e-05	4.516417e+00	1.352323e-04
4.705428383639098e-05	4.516328e+00	1.352357e-04
4.705429383639098e-05	4.516327e+00	1.352357e-04
4.705431383639098e-05	4.516327e+00	1.352357e-04
4.705435383639098e-05	4.516326e+00	1.352357e-04
4.705443024592289e-05	4.516325e+00	1.352358e-04
4.705458306498672e-05	4.516322e+00	1.352359e-04
4.705488673671600e-05	4.516315e+00	1.352361e-04
4.705548313073844e-05	4.516304e+00	1.352366e-04
4.705667591878332e-05	4.516279e+00	1.352375e-04
4.705668591878332e-05	4.516279e+00	1.352375e-04
4.705670591878332e-05	4.516279e+00	1.352375e-04
4.705674591878332e-05	4.516278e+00	1.352376e-04
4.705682573222696e-05	4.516276e+00	1.352376e-04
4.705698535911423e-05	4.516273e+00	1.352377e-04
4.705730461288877e-05	4.516267e+00	1.352380e-04
4.705794312043786e-05	4.516254e+00	1.352385e-04
4.705795312043786e-05	4.516253e+00	1.352385e-04
4.705797312043786e-05	4.516253e+00	1.352385e-04
4.705801312043786e-05	4.516253e+00	1.352385e-04
4.705809312043787e-05	4.516251e+00	1.352386e-04
4.705825312043788e-05	4.516248e+00	1.352387e-04
4.705850352941178e-05	4.516243e+00	1.352389e-04
4.705851352941178e-05	4.516242e+00	1.352389e-04
4.705853352941178e-05	4.516242e+00	1.352389e-04
4.705857352941178e-05	4.516241e+00	1.352390e-04
4.705865352941179e-05	4.516240e+00	1.352390e-04
4.705868352941179e-05	4.516239e+00	1.352390e-04
4.705872352941179e-05	4.516238e+00	1.352391e-04
4.705874352941180e-05	4.516238e+00	1.352391e-04
4.705878352941180e-05	4.516237e+00	1.352391e-04
4.705879352941180e-05	4.516237e+00	1.352391e-04
4.705880352941180e-05	4.516236e+00	1.352391e-04
4.705881352941180e-05	4.516236e+00	1.352391e-04
4.705882352941180e-05	4.516236e+00	1.352391e-04
4.705882404783136e-05	4.516236e+00	1.352391e-04
4.705882508467048e-05	4.516236e+00	1.352391e-04
4.705882715834873e-05	4.516236e+00	1.352391e-04
4.705882938205531e-05	4.516236e+00	1.352391e-04
4.705883352941180e-05	4.516236e+00	1.352391e-04
4.705883394414745e-05	4.516236e+00	1.352391e-04
4.705883477361875e-05	4.516236e+00	1.352391e-04
4.705883643256134e-05	4.516236e+00	1.352391e-04
4.705883975044654e-05	4.516236e+00	1.352391e-04
4.705884638621692e-05	4.516235e+00	1.352392e-04
4.705885507712272e-05	4.516235e+00	1.352392e-04
4.705886577475934e-05	4.516235e+00	1.352392e-04
4.705887598099682e-05	4.516235e+00	1.352392e-04
4.705888854812312e-05	4.516235e+00	1.352392e-04
4.705890555586358e-05	4.516234e+00	1.352392e-04
4.705893171303039e-05	4.516234e+00	1.352392e-04
4.705894404949386e-05	4.516233e+00	1.352392e-04
4.705895661852897e-05	4.516233e+00	1.352392e-04
4.705896643036720e-05	4.516233e+00	1.352392e-04
4.705897692637435e-05	4.516233e+00	1.352393e-04
4.705899791838865e-05	4.516232e+00	1.352393e-04
4.705902769576618e-05	4.516232e+00	1.352393e-04
4.705907500131012e-05	4.516231e+00	1.352393e-04
4.705908974312823e-05	4.516231e+00	1.352393e-04
4.705910508146603e-05	4.516230e+00	1.352393e-04
4.705913027923850e-05	4.516230e+00	1.352394e-04
4.705916023704570e-05	4.516229e+00	1.352394e-04
4.705918740701124e-05	4.516229e+00	1.352394e-04
4.705923424805223e-05	4.516228e+00	1.352394e-04
4.705929453278991e-05	4.516226e+00	1.352395e-04
4.705929856976491e-05	4.516226e+00	1.352395e-04
4.705930664371491e-05	4.516226e+00	1.352395e-04
4.705932279161490e-05	4.516226e+00	1.352395e-04
4.705935467305731e-05	4.516225e+00	1.352395e-04
4.705940033401545e-05	4.516224e+00	1.352396e-04
4.705945673739288e-05	4.516223e+00	1.352396e-04
4.705953656455984e-05	4.516222e+00	1.352397e-04
4.705963421274868e-05	4.516220e+00	1.352398e-04
4.705976429465264e-05	4.516217e+00	1.352399e-04
4.705989465700675e-05	4.516214e+00	1.352400e-04
4.706003464730719e-05	4.516212e+00	1.352401e-04
4.706024731185655e-05	4.516207e+00	1.352402e-04
